speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId,exoticCategory,region,year,country,temperature,precipitation,humidity,wind_speed,land_cover_type,habitat_loss_index,arrival_date,departure_date,migration_distance_km,route_complexity_score,stopover_count,avg_stopover_duration_days,migration_type,climate_zone
bushti,Bushtit,Psaltriparus minimus,L583568,Home Alta Mesa Rd-Wilton,2022-07-31,2.0,38.3993722,-121.2220639,True,False,True,S216510898,,US-CA,2022,IN,18.792592023885238,1.6679907050511262,73.46577081817509,11.7689176940722,Urban,0.935905585319816,2022-02-16,2022-04-21,914.4543188939692,0.25209706511397556,7,4.132350490793851,Short-distance,Subtropical
evegro,Evening Grosbeak,Coccothraustes vespertinus,L40784920,"2015 Lake Tahoe Blvd, South Lake Tahoe US-CA 38.91463, -120.00405",2023-06-15,8.0,38.914625,-120.004051,True,False,True,S216286140,,US-CA,2023,IN,23.335251329346296,8.394013978053161,65.75835141932944,11.340945151029555,Agricultural,0.11057918706865943,2023-03-26,2023-08-29,637.707908978577,0.9501076426861392,2,1.485753692958217,Short-distance,Temperate
ribgul,Ring-billed Gull,Larus delawarensis,L342269,Walden Ponds Wildlife Habitat--Walden & Sawhill Ponds all together,2021-03-26,54.0,40.044253,-105.1867721,True,False,False,S216513065,,US-CO,2021,BR,26.35648648728622,3.377915636310788,85.98962858897181,6.638746243190832,Wetlands,0.4112273626316605,2021-03-09,2021-04-29,990.8136605809532,0.7405210369587861,3,9.064510187481861,Altitudinal,Arid
bawwar,Black-and-white Warbler,Mniotilta varia,L13733170,"751 NE 160th Ave, Williston US-FL 29.34111, -82.50304",2022-07-16,1.0,29.341115,-82.503038,True,False,True,S216508098,,US-FL,2022,IN,34.898546688271594,1.1871148576550778,60.259857128766484,9.988587598987602,Urban,0.8595277052474898,2022-03-26,2022-08-28,1175.8411580396087,0.5363085347542523,3,3.746009257105683,Altitudinal,Arid
ribgul,Ring-billed Gull,Larus delawarensis,L11409084,Snake River--3 mile rapids (Asotin Co.),2022-05-22,4.0,46.3052535,-117.0093727,True,False,False,S216499865,,US-WA,2022,ZA,21.01330789846337,2.399069721569761,65.4239517654013,14.026540393734562,Forest,0.2943481665153781,2022-02-16,2022-03-28,971.4257833637589,0.2586752402794943,4,6.470687359970123,Long-distance,Tropical
bushti,Bushtit,Psaltriparus minimus,L3194041,"SE Fish Hatchery Rd, Fall City",2022-03-21,9.0,47.5514416,-121.8499017,True,False,False,S216510095,,US-WA,2022,US,22.91679959889578,1.1065387793669492,78.89924857854683,10.43297941517811,Forest,0.3230435846186024,2022-02-28,2022-06-08,651.958655569187,0.3496017324042866,6,5.099321551533777,Short-distance,Temperate
ribgul,Ring-billed Gull,Larus delawarensis,L124334,"Richard Clark Park, Chicago",2023-03-26,2.0,41.9433856,-87.6944263,True,False,False,S216513093,,US-IL,2023,BR,16.86162429537021,0.13997057140189312,74.6700426714522,9.298827826444823,Urban,0.5310031297429625,2023-02-24,2023-06-10,1377.0922722711368,0.9834860541916022,4,1.4048302397095724,Short-distance,Temperate
bawwar,Black-and-white Warbler,Mniotilta varia,L13738767,Buxton Woods Coastal Reserve,2024-04-09,,35.2536716,-75.5610888,True,False,False,S216499433,,US-NC,2024,BR,22.384259414793842,0.6117109346673361,81.5101442172881,4.14519126135134,Grassland,0.6532715658327437,2024-02-29,2024-05-26,1433.6600773052842,0.02877081711945295,4,5.709198153781512,Altitudinal,Arid
ribgul,Ring-billed Gull,Larus delawarensis,L1396692,George Freer Memorial Beach,2022-06-09,10.0,41.9102459,-73.9727658,True,False,False,S216505595,,US-NY,2022,US,15.889360955540273,0.8445128397713608,75.0548793682135,5.519470665240569,Agricultural,0.7878647195855439,2022-03-08,2022-05-05,941.0418597835888,0.45067625434165004,1,5.910770139342086,Altitudinal,Temperate
bushti,Bushtit,Psaltriparus minimus,L4753011,Big Bend NP--Chisos Basin Loop area,2022-08-05,1.0,29.2754569,-103.3053339,True,False,False,S216501111,,US-TX,2022,US,28.041831152965713,1.673156648567883,77.94340672089749,15.450266888725313,Forest,0.5813392169322986,2022-03-31,2022-05-11,568.7820309667719,0.7534955614805585,2,8.440147245440537,Altitudinal,Arid
ribgul,Ring-billed Gull,Larus delawarensis,L40828647,Teal pier,2021-03-07,5.0,32.792506,-117.209805,True,False,True,S216510417,,US-CA,2021,ZA,13.6923996886552,8.686914779096757,61.45747459791609,9.495222596537376,Urban,0.8742518766843361,2021-02-27,2021-07-15,777.1473425417082,0.9766606372101422,1,1.6382197970739196,Altitudinal,Temperate
ribgul,Ring-billed Gull,Larus delawarensis,L124334,"Richard Clark Park, Chicago",2020-05-25,2.0,41.9433856,-87.6944263,True,False,False,S216513093,,US-IL,2020,ZA,23.788936801741418,4.999990037443963,59.59054473085858,4.578875815204551,Grassland,0.0057209315419646245,2020-02-19,2020-06-24,903.412025480157,0.0004231285601523638,2,3.557346804010396,Short-distance,Temperate
evegro,Evening Grosbeak,Coccothraustes vespertinus,L2187646,Steamboat Springs Ski Area,2023-08-17,6.0,40.4606624,-106.7850494,True,False,False,S216457212,,US-CO,2023,BR,29.200586077247365,5.094379659272189,75.38102928702676,10.63110134062266,Grassland,0.21980071196192374,2023-03-07,2023-06-26,1048.3181819238705,0.4307503419657628,5,9.704040556342253,Short-distance,Subtropical
bushti,Bushtit,Psaltriparus minimus,L583568,Home Alta Mesa Rd-Wilton,2021-08-22,2.0,38.3993722,-121.2220639,True,False,True,S216510898,,US-CA,2021,ZA,23.967426927108747,2.1126775311845787,70.5188029890846,5.402445169511009,Urban,0.402753618747442,2021-03-18,2021-07-17,652.1436561956007,0.05515112413894685,3,6.7703781597414086,Long-distance,Arid
evegro,Evening Grosbeak,Coccothraustes vespertinus,L2187646,Steamboat Springs Ski Area,2020-03-09,6.0,40.4606624,-106.7850494,True,False,False,S216457212,,US-CO,2020,US,24.459595857532527,0.13004523156633752,80.59033591754431,13.984170666960903,Wetlands,0.8749894950244215,2020-03-12,2020-06-13,1368.1991890155307,0.8361348687787407,1,2.05810363425905,Altitudinal,Temperate
evegro,Evening Grosbeak,Coccothraustes vespertinus,L292411,Crescent Lake WMA,2021-07-05,3.0,47.8162308,-121.9934082,True,False,False,S216368196,,US-WA,2021,ZA,23.80818012523817,1.339958002694424,80.4413161745842,8.71345622318178,Grassland,0.7941627088376095,2021-02-23,2021-08-06,846.7713941615132,0.44741145428699525,7,7.218260397469296,Altitudinal,Arid
bawwar,Black-and-white Warbler,Mniotilta varia,L1357335,Huntington Central Park--East,2023-07-01,1.0,33.7040978,-118.0022383,True,True,False,S216374110,,US-CA,2023,IN,15.810922505865754,3.2579828006866367,76.97346166193637,8.100305809855069,Agricultural,0.48026692566562745,2023-03-08,2023-06-01,924.5103199942131,0.3786746607065845,4,4.78459322268879,Long-distance,Tropical
evegro,Evening Grosbeak,Coccothraustes vespertinus,L2665721,Sax-Zim Bog--Mary Lou's Feeding Station,2020-03-26,16.0,47.3047,-92.83039,True,False,False,S216438834,,US-MN,2020,ZA,23.973357649114906,0.9026186211666984,77.67378027232402,3.8514564514350242,Wetlands,0.6055292748912722,2020-03-12,2020-04-11,1454.1669063112195,0.978248351872617,5,6.837736322244598,Altitudinal,Temperate
ribgul,Ring-billed Gull,Larus delawarensis,L629829,Outhwaite Reservoir,2022-03-05,7.0,40.8395284,-82.935791,True,False,False,S216503429,,US-OH,2022,BR,22.350260815565907,2.3314057887140756,47.139281833394236,12.840422699535612,Grassland,0.015415166076539255,2022-02-27,2022-05-05,1094.9562334099787,0.6703759104353387,3,4.968778496017679,Short-distance,Subtropical
bawwar,Black-and-white Warbler,Mniotilta varia,L13733170,"751 NE 160th Ave, Williston US-FL 29.34111, -82.50304",2020-03-02,1.0,29.341115,-82.503038,True,False,True,S216508098,,US-FL,2020,IN,29.32824384460777,4.881015093470148,46.906264657012365,9.625339343949797,Urban,0.3641528191046055,2020-03-10,2020-07-07,661.3638710216267,0.34133460083121825,7,4.468817602779799,Altitudinal,Subtropical
ribgul,Ring-billed Gull,Larus delawarensis,L11409084,Snake River--3 mile rapids (Asotin Co.),2023-06-11,4.0,46.3052535,-117.0093727,True,False,False,S216499865,,US-WA,2023,IN,24.789051531759313,2.8389435569105945,65.90076744542598,9.055927513635723,Forest,0.9742425255217365,2023-02-25,2023-06-12,664.1169567417193,0.40167138880853503,7,7.836226750135653,Altitudinal,Subtropical
ribgul,Ring-billed Gull,Larus delawarensis,L11409084,Snake River--3 mile rapids (Asotin Co.),2021-04-25,4.0,46.3052535,-117.0093727,True,False,False,S216499865,,US-WA,2021,ZA,21.969645442300532,2.2751195910999398,60.86914709002367,9.181466360979607,Forest,0.242329811453739,2021-03-26,2021-06-22,1055.1061988136885,0.7414399520442692,3,4.72913297588464,Short-distance,Subtropical
bushti,Bushtit,Psaltriparus minimus,L583568,Home Alta Mesa Rd-Wilton,2020-08-12,2.0,38.3993722,-121.2220639,True,False,True,S216510898,,US-CA,2020,ZA,15.597853237518585,1.2338757431061913,83.14798116565092,8.299884675834841,Agricultural,0.9255443258622235,2020-02-19,2020-06-05,1245.2630626756472,0.44827714583073053,4,3.2985763674800066,Long-distance,Arid
bushti,Bushtit,Psaltriparus minimus,L583568,Home Alta Mesa Rd-Wilton,2023-03-22,2.0,38.3993722,-121.2220639,True,False,True,S216510898,,US-CA,2023,IN,18.767135578787368,0.976578748929885,48.31276651748503,12.281518358752429,Forest,0.8352455477380024,2023-02-26,2023-04-28,845.2543808112777,0.8814719638223172,6,1.7604109382034605,Short-distance,Temperate
ribgul,Ring-billed Gull,Larus delawarensis,L1781496,Walt Disney World--Seven Seas Lagoon,2021-05-13,16.0,28.4106351,-81.5826998,True,False,False,S216511542,,US-FL,2021,BR,20.0734320156912,0.30078486911000696,48.37832696522533,13.551962329590669,Grassland,0.6783931464059073,2021-03-26,2021-06-27,992.7465527736631,0.03627323468999066,4,2.972304714093223,Altitudinal,Subtropical
bushti,Bushtit,Psaltriparus minimus,L4753011,Big Bend NP--Chisos Basin Loop area,2020-07-20,1.0,29.2754569,-103.3053339,True,False,False,S216501111,,US-TX,2020,US,24.934285469001352,3.746982512498252,76.26858001174287,13.080683854773742,Urban,0.5066912010062987,2020-02-18,2020-06-13,928.4632916743351,0.08837824596090393,6,7.01527012556898,Long-distance,Temperate
ribgul,Ring-billed Gull,Larus delawarensis,L342269,Walden Ponds Wildlife Habitat--Walden & Sawhill Ponds all together,2023-07-30,54.0,40.044253,-105.1867721,True,False,False,S216513065,,US-CO,2023,BR,23.095751638319694,3.137822912946216,87.73331784395344,8.50793688575772,Urban,0.2740542074295478,2023-02-17,2023-05-01,1044.1577124875557,0.6669190195749695,6,7.207067809925587,Short-distance,Subtropical
bushti,Bushtit,Psaltriparus minimus,L583568,Home Alta Mesa Rd-Wilton,2022-08-24,2.0,38.3993722,-121.2220639,True,False,True,S216510898,,US-CA,2022,BR,32.8162736165273,3.522115776424421,59.54587134205811,13.291660574819314,Urban,0.1396423302095836,2022-03-19,2022-07-04,1263.6294884979861,0.3393125961930803,7,5.466339802376549,Altitudinal,Arid
ribgul,Ring-billed Gull,Larus delawarensis,L1837850,Holden Beach--Beachfront,2021-07-17,1.0,33.9107651,-78.2965672,True,False,False,S216507389,,US-NC,2021,ZA,17.478416874477958,0.3358324354722814,51.830489135375366,8.506982429712881,Urban,0.2794424222358942,2021-03-14,2021-08-18,711.6053824697146,0.21995151773429578,4,4.813087686560628,Long-distance,Subtropical
ribgul,Ring-billed Gull,Larus delawarensis,L1781496,Walt Disney World--Seven Seas Lagoon,2024-03-18,16.0,28.4106351,-81.5826998,True,False,False,S216511542,,US-FL,2024,ZA,28.727100230774887,0.9042746127436956,68.27079698762691,7.946524808161609,Grassland,0.7297726373361574,2024-03-05,2024-04-09,565.1580892589548,0.0046408254980069286,2,9.54237748013246,Altitudinal,Tropical
bawwar,Black-and-white Warbler,Mniotilta varia,L13738767,Buxton Woods Coastal Reserve,2020-05-07,,35.2536716,-75.5610888,True,False,False,S216499433,,US-NC,2020,IN,18.61803848970365,5.742745964601419,45.31069137942281,14.591003693063232,Forest,0.30956935223823145,2020-02-19,2020-04-09,629.3086529537942,0.20349510054031128,3,7.228948580325255,Short-distance,Tropical
bawwar,Black-and-white Warbler,Mniotilta varia,L13738767,Buxton Woods Coastal Reserve,2024-04-03,,35.2536716,-75.5610888,True,False,False,S216499433,,US-NC,2024,BR,20.738232489368563,5.714463396753837,76.16651519969815,10.846102657628027,Wetlands,0.9700573600380694,2024-03-26,2024-08-24,739.723194767395,0.46861602049999285,4,8.137114523914288,Long-distance,Temperate
ribgul,Ring-billed Gull,Larus delawarensis,L11409084,Snake River--3 mile rapids (Asotin Co.),2023-07-03,4.0,46.3052535,-117.0093727,True,False,False,S216499865,,US-WA,2023,US,17.322806489777022,0.4926162796925454,43.281304408890875,7.8131222499005135,Forest,0.25209865956229993,2023-03-11,2023-07-31,591.8517092954428,0.5477883349204357,7,1.4091330303134606,Altitudinal,Temperate
evegro,Evening Grosbeak,Coccothraustes vespertinus,L40784920,"2015 Lake Tahoe Blvd, South Lake Tahoe US-CA 38.91463, -120.00405",2024-03-16,8.0,38.914625,-120.004051,True,False,True,S216286140,,US-CA,2024,IN,18.42348145370016,0.13467812670047108,40.029896941739764,14.053047257461001,Wetlands,0.025807168191231078,2024-03-08,2024-07-27,1322.2070117542853,0.49991438786685993,7,7.920856001587659,Altitudinal,Tropical
ribgul,Ring-billed Gull,Larus delawarensis,L1837850,Holden Beach--Beachfront,2020-05-02,1.0,33.9107651,-78.2965672,True,False,False,S216507389,,US-NC,2020,IN,25.692332899977053,0.8309452976745314,73.58544296220305,7.460697095623065,Wetlands,0.4264438057143032,2020-03-09,2020-07-26,1003.3140977316671,0.57100836897467,1,8.722702650024495,Altitudinal,Tropical
ribgul,Ring-billed Gull,Larus delawarensis,L1447130,Cannon/Wells Lake--Causeway,2023-05-15,1.0,44.2815575,-93.350716,True,False,False,S216481440,,US-MN,2023,BR,14.908171335334842,0.5095246990938049,71.960091469498,7.065076150532507,Grassland,0.8056847888768923,2023-03-20,2023-05-07,867.8654960046956,0.645971954946431,4,8.014292521730882,Short-distance,Arid
ribgul,Ring-billed Gull,Larus delawarensis,L3121964,High Island Beach (Gulf Seawatch),2024-05-03,2.0,29.5497991,-94.3877969,True,False,False,S216511762,,US-TX,2024,US,18.81130007874342,5.236042061826785,44.62247585185333,9.036522883882892,Grassland,0.12228872118059952,2024-03-03,2024-08-17,1074.4689805232304,0.8806608784415548,4,9.725127101386368,Long-distance,Subtropical
bawwar,Black-and-white Warbler,Mniotilta varia,L13733170,"751 NE 160th Ave, Williston US-FL 29.34111, -82.50304",2024-04-20,1.0,29.341115,-82.503038,True,False,True,S216508098,,US-FL,2024,US,21.03170270360141,14.471003851594293,81.5970770844026,12.107979995497917,Forest,0.07336075951691956,2024-03-09,2024-06-20,746.3256405391942,0.5169985832126177,7,2.7879457165418624,Short-distance,Arid
bushti,Bushtit,Psaltriparus minimus,L4753011,Big Bend NP--Chisos Basin Loop area,2020-05-31,1.0,29.2754569,-103.3053339,True,False,False,S216501111,,US-TX,2020,IN,20.253711478407855,2.9611773357677604,44.56766213617779,11.081325028878318,Urban,0.005652104841184724,2020-02-17,2020-07-13,536.5741854651195,0.6011978054901025,2,9.946503610913021,Altitudinal,Subtropical
bawwar,Black-and-white Warbler,Mniotilta varia,L13733170,"751 NE 160th Ave, Williston US-FL 29.34111, -82.50304",2024-05-17,1.0,29.341115,-82.503038,True,False,True,S216508098,,US-FL,2024,BR,20.89517913085168,0.8890104952687026,47.275774139367954,10.190947184489554,Urban,0.9013868568106571,2024-03-21,2024-06-22,994.5408857405172,0.49699969892756923,2,1.3000932807306258,Long-distance,Subtropical
bushti,Bushtit,Psaltriparus minimus,L3194041,"SE Fish Hatchery Rd, Fall City",2023-05-08,9.0,47.5514416,-121.8499017,True,False,False,S216510095,,US-WA,2023,IN,18.991466938853016,1.3286322858200525,88.82805116614522,7.246071686167792,Agricultural,0.16540090450135903,2023-03-23,2023-08-14,924.2346640270459,0.17008151326733034,6,8.314570444884271,Short-distance,Tropical
bushti,Bushtit,Psaltriparus minimus,L583568,Home Alta Mesa Rd-Wilton,2021-04-22,2.0,38.3993722,-121.2220639,True,False,True,S216510898,,US-CA,2021,ZA,19.053176215278942,1.4950028306525192,87.78247336332447,8.67445321827753,Wetlands,0.5912429057506141,2021-03-30,2021-08-11,1890.309633630022,0.03957096181135378,5,5.854189744062067,Long-distance,Temperate
ribgul,Ring-billed Gull,Larus delawarensis,L1447130,Cannon/Wells Lake--Causeway,2020-04-16,1.0,44.2815575,-93.350716,True,False,False,S216481440,,US-MN,2020,IN,26.203217744943622,0.7816243109292238,81.71623978746993,10.905882700515294,Agricultural,0.5025296267016556,2020-02-26,2020-07-14,1416.8531932359738,0.5729932782532223,6,9.099698678165717,Long-distance,Arid
ribgul,Ring-billed Gull,Larus delawarensis,L124334,"Richard Clark Park, Chicago",2022-07-15,2.0,41.9433856,-87.6944263,True,False,False,S216513093,,US-IL,2022,US,27.823696772285857,3.3843803748527987,79.33615073667704,11.529049231726987,Wetlands,0.2924454609973959,2022-02-25,2022-05-24,918.0564341768893,0.5054209265263945,2,2.655806478498179,Altitudinal,Tropical
ribgul,Ring-billed Gull,Larus delawarensis,L3121964,High Island Beach (Gulf Seawatch),2023-07-17,2.0,29.5497991,-94.3877969,True,False,False,S216511762,,US-TX,2023,IN,18.457966165447687,4.603067478686085,40.367891481270725,13.350043825202567,Forest,0.1576886720731473,2023-03-06,2023-05-29,969.0456804504455,0.3040745888313513,6,3.8260033805091402,Altitudinal,Temperate
bushti,Bushtit,Psaltriparus minimus,L583568,Home Alta Mesa Rd-Wilton,2020-08-28,2.0,38.3993722,-121.2220639,True,False,True,S216510898,,US-CA,2020,ZA,24.505470849699226,1.0543194501973192,84.0625340840945,10.862691715501985,Urban,0.468579804375139,2020-03-10,2020-04-15,1055.540656244276,0.09382730657596439,5,7.759582148191885,Short-distance,Temperate
ribgul,Ring-billed Gull,Larus delawarensis,L124334,"Richard Clark Park, Chicago",2022-05-04,2.0,41.9433856,-87.6944263,True,False,False,S216513093,,US-IL,2022,IN,21.67124869463506,2.3031924608287895,74.66887692594261,5.356595331072906,Agricultural,0.40065784843795327,2022-03-13,2022-07-31,1078.6954412447178,0.25511138716643833,2,1.1712902823346458,Short-distance,Arid
bawwar,Black-and-white Warbler,Mniotilta varia,L13733170,"751 NE 160th Ave, Williston US-FL 29.34111, -82.50304",2020-06-21,1.0,29.341115,-82.503038,True,False,True,S216508098,,US-FL,2020,US,20.44866621703272,2.6031363035823096,71.78226609763067,14.91021988549192,Wetlands,0.46916604856739863,2020-03-04,2020-08-26,937.0425914160866,0.1966320424660023,5,4.439973408606019,Long-distance,Subtropical
bushti,Bushtit,Psaltriparus minimus,L4753011,Big Bend NP--Chisos Basin Loop area,2023-07-12,1.0,29.2754569,-103.3053339,True,False,False,S216501111,,US-TX,2023,ZA,25.62883311949346,2.0264860606919237,89.23272387954198,6.091465709425764,Forest,0.11463994358570684,2023-02-21,2023-05-02,778.7297287112958,0.42860263978051205,3,6.435354559467789,Altitudinal,Tropical
bawwar,Black-and-white Warbler,Mniotilta varia,L13738767,Buxton Woods Coastal Reserve,2022-07-31,,35.2536716,-75.5610888,True,False,False,S216499433,,US-NC,2022,IN,24.882784815278832,0.17474911147169425,86.5082601431275,7.652204207744233,Agricultural,0.09066208850933832,2022-03-06,2022-05-30,1295.5239308465825,0.3661229792220033,2,1.7907056589386308,Short-distance,Subtropical
bushti,Bushtit,Psaltriparus minimus,L4753011,Big Bend NP--Chisos Basin Loop area,2024-06-01,1.0,29.2754569,-103.3053339,True,False,False,S216501111,,US-TX,2024,ZA,31.57015676933393,2.143607430331681,82.93000534912491,12.906309687044061,Agricultural,0.30955316940265076,2024-03-03,2024-05-23,802.7818983009857,0.18111204951673976,5,1.0580449866823076,Altitudinal,Subtropical
ribgul,Ring-billed Gull,Larus delawarensis,L11409084,Snake River--3 mile rapids (Asotin Co.),2022-07-24,4.0,46.3052535,-117.0093727,True,False,False,S216499865,,US-WA,2022,US,23.661570059897958,1.2266599088106835,54.59555867489036,8.96780812988732,Agricultural,0.01815796560707883,2022-03-27,2022-09-05,1117.6190835924829,0.25971110406633013,4,3.892921707763154,Long-distance,Temperate
evegro,Evening Grosbeak,Coccothraustes vespertinus,L292411,Crescent Lake WMA,2022-06-03,3.0,47.8162308,-121.9934082,True,False,False,S216368196,,US-WA,2022,BR,21.725529996918567,2.6371857968630046,82.72577179553747,7.478521043479926,Wetlands,0.07180754544546919,2022-03-20,2022-08-03,1559.6694702061689,0.5193281165510958,4,9.696796380031714,Short-distance,Temperate
evegro,Evening Grosbeak,Coccothraustes vespertinus,L2665721,Sax-Zim Bog--Mary Lou's Feeding Station,2020-05-04,16.0,47.3047,-92.83039,True,False,False,S216438834,,US-MN,2020,ZA,25.837173645764544,9.310968702206058,68.22953194667318,12.92086674828354,Wetlands,0.195422586638349,2020-03-02,2020-04-29,807.3556621357927,0.15624014610510262,3,2.2231664406342904,Long-distance,Subtropical
bushti,Bushtit,Psaltriparus minimus,L384546,Waneka Lake/Greenlee Preserve,2021-03-19,4.0,39.9970462,-105.1141834,True,False,False,S216509119,,US-CO,2021,US,21.635855436715637,4.613997707183753,45.95703359980241,15.024579018742195,Wetlands,0.21593820402013508,2021-02-22,2021-04-18,403.5145060452394,0.022446967161782294,7,6.778514320636659,Altitudinal,Subtropical
grnkin,Green Kingfisher,Chloroceryle americana,L9822293,"Fort Clark Springs,""rocky trail""",2024-08-19,1.0,29.3034732,-100.4174303,True,False,True,S216507966,,US-TX,2024,ZA,20.484101085828623,3.9769039189645987,68.13277114513713,20.58716556271145,Grassland,0.23196845215778583,2024-03-22,2024-06-02,1018.6885693728177,0.7034631642899991,1,3.0683837847254014,Short-distance,Subtropical
bushti,Bushtit,Psaltriparus minimus,L583568,Home Alta Mesa Rd-Wilton,2020-03-22,2.0,38.3993722,-121.2220639,True,False,True,S216510898,,US-CA,2020,ZA,27.247763576596675,0.9591302837137333,45.62515652633159,13.407843537831466,Grassland,0.2527426687484531,2020-02-15,2020-04-23,1337.3519014501853,0.020994070851453883,1,1.6473983633322922,Altitudinal,Arid
ribgul,Ring-billed Gull,Larus delawarensis,L342269,Walden Ponds Wildlife Habitat--Walden & Sawhill Ponds all together,2021-06-19,54.0,40.044253,-105.1867721,True,False,False,S216513065,,US-CO,2021,IN,15.140494285343218,8.798624257455593,45.4741183034497,11.736785945713704,Agricultural,0.05172088255465346,2021-03-16,2021-09-09,1053.7590844682024,0.1875977517713744,2,7.706981140223663,Altitudinal,Subtropical
bawwar,Black-and-white Warbler,Mniotilta varia,L13738767,Buxton Woods Coastal Reserve,2021-03-14,,35.2536716,-75.5610888,True,False,False,S216499433,,US-NC,2021,US,18.13495108072267,5.660031684111104,58.6041127481448,10.039130123130857,Forest,0.8191645000962298,2021-03-29,2021-05-27,1294.9145958718314,0.5570068206893427,1,4.887326092113303,Long-distance,Arid
evegro,Evening Grosbeak,Coccothraustes vespertinus,L2665721,Sax-Zim Bog--Mary Lou's Feeding Station,2023-06-12,16.0,47.3047,-92.83039,True,False,False,S216438834,,US-MN,2023,IN,19.611712766174417,0.21274432076111122,86.62833543529806,7.070799854008608,Forest,0.19767093687426895,2023-03-05,2023-05-11,789.1387674515142,0.5018537136166513,4,4.63938580644621,Long-distance,Arid
grnkin,Green Kingfisher,Chloroceryle americana,L9822293,"Fort Clark Springs,""rocky trail""",2023-06-02,1.0,29.3034732,-100.4174303,True,False,True,S216507966,,US-TX,2023,IN,30.553066862909624,2.581018894256651,61.605811840096464,6.623035096598246,Wetlands,0.30839459196514607,2023-03-23,2023-06-16,784.1126216405837,0.587319810172082,2,3.634748426683058,Short-distance,Subtropical
ribgul,Ring-billed Gull,Larus delawarensis,L11409084,Snake River--3 mile rapids (Asotin Co.),2023-06-21,4.0,46.3052535,-117.0093727,True,False,False,S216499865,,US-WA,2023,IN,13.434327354545612,4.268940794729543,79.69675667259256,9.809279382441636,Urban,0.7893334823405523,2023-03-23,2023-07-04,997.1153564909071,0.6381394884910242,2,4.141937039046229,Short-distance,Arid
ribgul,Ring-billed Gull,Larus delawarensis,L629829,Outhwaite Reservoir,2022-07-15,7.0,40.8395284,-82.935791,True,False,False,S216503429,,US-OH,2022,IN,22.56758672625624,1.6795330523405356,55.515424105227375,11.0254756418649,Forest,0.6605324154364861,2022-03-06,2022-08-01,747.5018149087115,0.9527928270829129,5,8.763562915834875,Long-distance,Arid
ribgul,Ring-billed Gull,Larus delawarensis,L1447130,Cannon/Wells Lake--Causeway,2024-06-25,1.0,44.2815575,-93.350716,True,False,False,S216481440,,US-MN,2024,ZA,20.33090255121995,3.937686088607978,67.58439839032309,12.060869896296031,Forest,0.03498248830806283,2024-02-20,2024-06-12,786.7766143381235,0.7945058478747417,3,3.878677350367391,Altitudinal,Temperate
bawwar,Black-and-white Warbler,Mniotilta varia,L13733170,"751 NE 160th Ave, Williston US-FL 29.34111, -82.50304",2023-06-27,1.0,29.341115,-82.503038,True,False,True,S216508098,,US-FL,2023,IN,19.767425239664895,9.8717882393487,58.741246217499885,4.003333279416251,Urban,0.5143832465110202,2023-02-21,2023-06-18,671.3731443284642,0.03519500214017779,7,8.253503998427378,Short-distance,Tropical
evegro,Evening Grosbeak,Coccothraustes vespertinus,L17839292,"49 Drew Lane, Chateaugay, New York, US (44.838, -74.04)",2023-07-02,1.0,44.8381898,-74.0399963,True,False,True,S216509427,,US-NY,2023,ZA,23.50895949909733,1.8783555406417403,77.09976955630862,6.510872049146195,Forest,0.5611101087684007,2023-04-01,2023-08-29,999.1401806679859,0.02873969697212264,1,6.119747176250598,Short-distance,Arid
bushti,Bushtit,Psaltriparus minimus,L583568,Home Alta Mesa Rd-Wilton,2020-04-13,2.0,38.3993722,-121.2220639,True,False,True,S216510898,,US-CA,2020,ZA,20.327493820795258,0.9014582174769585,54.882513878414024,10.27328081876774,Grassland,0.8587512591908919,2020-03-07,2020-08-04,876.7784642265567,0.7208252280828008,2,8.503274952946235,Altitudinal,Arid
bushti,Bushtit,Psaltriparus minimus,L384546,Waneka Lake/Greenlee Preserve,2024-08-12,4.0,39.9970462,-105.1141834,True,False,False,S216509119,,US-CO,2024,US,25.389629356696346,3.4946943542919016,70.72497301275962,8.450157403719677,Grassland,0.27302879567585936,2024-02-24,2024-07-06,1161.387404152058,0.44681025424740106,7,4.495465401820665,Altitudinal,Tropical
ribgul,Ring-billed Gull,Larus delawarensis,L1781496,Walt Disney World--Seven Seas Lagoon,2024-07-10,16.0,28.4106351,-81.5826998,True,False,False,S216511542,,US-FL,2024,BR,17.48149069634936,3.6293517070661396,68.92819661396771,8.091328862044211,Urban,0.6634583230160925,2024-03-19,2024-05-30,554.0295321220206,0.7306773700294364,6,9.663869262046846,Short-distance,Temperate
ribgul,Ring-billed Gull,Larus delawarensis,L40828647,Teal pier,2020-03-11,5.0,32.792506,-117.209805,True,False,True,S216510417,,US-CA,2020,ZA,15.399887443896471,1.9691612722719531,57.97119134154086,9.971006736059959,Grassland,0.2115286258634137,2020-02-23,2020-06-26,1167.2273815102533,0.913226228134345,1,4.192333823117881,Long-distance,Subtropical
grnkin,Green Kingfisher,Chloroceryle americana,L9822293,"Fort Clark Springs,""rocky trail""",2020-04-13,1.0,29.3034732,-100.4174303,True,False,True,S216507966,,US-TX,2020,US,22.219057359895547,3.2246406014159223,41.40607531389619,11.318358071373972,Agricultural,0.7922223472439286,2020-03-12,2020-05-12,652.3347033179282,0.433771081533308,7,1.8503548766106725,Altitudinal,Subtropical
